RestaurantID,Name,Cuisine,Rating,NumberOfReviews,Address,ZipCode,Latitude,Longitude,IsClosed,InsertTime
iGIr7N3UlcidQ0FlPBSK4A,Mumtaz Indian Restaurant,indian,3.5,91,1582 York Ave,10028,40.77413,-73.94821,False,04/03/2020 10:05:36
ItocvsIyniVxMARBkHZaoA,deep indian kitchen - indikitch,indian,3.5,58,601 8th Ave,10018,40.755667,-73.991354,False,04/03/2020 10:05:36
RXGa5YeRxilvUQFmbFPopQ,The Last Stop,indian,5,74,5977 Broadway,10471,40.88976,-73.89854,False,04/03/2020 10:05:36
6lHhC-WND3Vs2DhTnDtgjQ,Taza Mkt,indian,4.5,18,254 36th St,11232,40.6563057324335,-74.0081928122302,False,04/03/2020 10:05:36
bB74yGzEa3N3k4YYU2rcXQ,Tong,indian,5,29,37-08 73rd St,11372,40.749142,-73.892438,False,04/03/2020 10:05:36
e0HGXP2YlFtpgF6hy9dVdA,NaanChing Bistro & Bar,indian,3.5,147,103 Montgomery St,07302,40.71674,-74.03896,False,04/03/2020 10:05:36
aLnt6DwRxlSm8xD9nuEEmA,Mumbai Place,indian,4,59,655 Vanderbilt Ave,11238,40.677229,-73.968651,False,04/03/2020 10:05:37
hKKDfUPcDX_c-RCWBMOr1w,Bombay Sandwich Co.,indian,4,407,48 W 27th St,10001,40.7450715521913,-73.990359620218,False,04/03/2020 10:05:37
dGE1Imqoz1vdHa2cjfvO1w,Gandhi Fine Indian Cuisine,indian,4,363,2032 Bedford Ave,11226,40.6552099,-73.95648,False,04/03/2020 10:05:37
1gK-0_lGqjxbwiHWcXXdzg,ABCV,indian,4,516,38 E 19th St,10003,40.7379039812942,-73.9888740099824,False,04/03/2020 10:05:37
HY7Hx-z5lq1vAacDwYBfoA,Diwan Grill Indian Cuisine,indian,4.5,87,678 Franklin Ave,11238,40.675363,-73.956548,False,04/03/2020 10:05:37
NztBFASX-zzg0tROoLiKOg,Mysttik Masaala,indian,4.5,50,4702 5th St,11101,40.7457595094109,-73.9562999129669,False,04/03/2020 10:05:37
KhzQ-9jzOLOtrKXSxoC-uw,Bombay Grill,indian,5,1,155 8th Ave,10011,40.74218,-74.001106,False,04/03/2020 10:05:37
FhXBKrLHyK7np4d0_f1s-w,Swadist Restaurant,indian,4.5,75,715 Newark Ave,07306,40.734995,-74.061407,False,04/03/2020 10:05:37
4SK9aWKC-Qwk-cqS2dWbfw,Kebab N Grill,indian,4,47,775 Bergen Ave,07306,40.7259164,-74.0678749,False,04/03/2020 10:05:37
LWghzX6Vsw1ytEFP6lA8oA,Apna Masala Indian Cuisine,indian,3.5,211,344 E 6th St,10003,40.726383463261,-73.9864511163941,False,04/03/2020 10:05:37
nqGp208f_wdqoLfNQgn_Ig,Haat Bazaar,indian,4,114,3711 73rd St,11372,40.748491,-73.892382,False,04/03/2020 10:05:38
5iKAeJ8RVrNGRUNy-355jQ,Deccan Spice,indian,3.5,474,771 Newark Ave,07306,40.73522,-74.06385,False,04/03/2020 10:05:38
kNzjRlXzL5XJInDqNwfMgA,Mysttik Masaala,indian,4.5,11,32-07 30th Ave,11103,40.7665765,-73.9203027,False,04/03/2020 10:05:38
SB4t6vWpxlVQAfCQ3oC1BQ,Curry Heights,indian,3.5,255,151 Remsen St,11201,40.693685,-73.992154,False,04/03/2020 10:05:38
nBoOm-TAhRvbcDkHfKOwGg,Swagat Indian Restaurant,indian,3,104,205 W 29th St,10001,40.748161,-73.993194,False,04/03/2020 10:05:38
U3hvDT5CtQrnpg2zhJg3mQ,Kashmir 9 - Cuisine of Pakistan,indian,3.5,200,478 9th Ave,10018,40.7549782340085,-73.9948511123657,False,04/03/2020 10:05:38
GaxVczLK1qUuJHOP9VcFsQ,Ananda,indian,4,282,210 Thompson St,10012,40.728724,-73.999147,False,04/03/2020 10:05:38
IbrIwIZ8f3IU5bQUZrfOYg,Pariwaar Delights,indian,4,26,827 Newark Ave,07306,40.735513,-74.066175,False,04/03/2020 10:05:38
IDEq8v88W58i2QZuNFjl-w,Bombay Kitchen,indian,3.5,201,733 Knickerbocker Ave,11221,40.694066,-73.909556,False,04/03/2020 10:05:38
DodCeSN_hkXCJDoJ0uVxKg,Nix,indian,4,549,72 University Pl,10003,40.73323,-73.99359,False,04/03/2020 10:05:38
jb-Fe1cC3ZARF9xyFvJQYQ,Tandoor Oven,indian,3.5,166,175 E 83rd St,10028,40.7771396,-73.9556964,False,04/03/2020 10:05:38
CN-ZjeSCht_lOcEsuVSfgA,Raaz,indian,3.5,227,537 Washington Blvd,07310,40.727503,-74.034882,False,04/03/2020 10:05:39
ciIoPi0WqaNyB6xkwRKxzA,Joy Curry & Tandoor,indian,4,116,32 W 39th St,10018,40.75207,-73.98402,False,04/03/2020 10:05:39
HGNqWrRYJNyhJSS8yia8HQ,Ruchi,indian,3.5,358,120 Cedar St,10006,40.709532,-74.012702,False,04/03/2020 10:05:39
KJNXC2NtxRPeu_nkk1PC4A,Punda Tibetan Restaurant,indian,4,67,3935 47th Ave,11104,40.74209,-73.92516,False,04/03/2020 10:05:39
bykNX7DuZc6hxjD07qtnow,Eatzy Chinese,indian,3.5,13,37-21 72nd St,11372,40.7497239897951,-73.8937696245382,False,04/03/2020 10:05:39
KtYEMI-_zy5hoZTBd3i3Tw,Indian Curry Heights,indian,3.5,64,125 Ralph Ave,11221,40.685816,-73.923047,False,04/03/2020 10:05:39
Xzc4Ex6Vx4T-RBc3N9fW5g,Modhu Mita Indian Restaurant,indian,3.5,64,2546 7th Ave,10039,40.8233607931338,-73.9381812037132,False,04/03/2020 10:05:39
_PAMFizVae51vlVYHy3dxQ,Sapphire,indian,2,7,2014 Broadway,10023,40.77582,-73.98188,False,04/03/2020 10:05:39
iU0McmYWdsnD-NKRUZXhQQ,Sapphire Indian Restaurant,indian,3.5,39,435 Dekalb Ave,11205,40.6906127929688,-73.9599838256836,False,04/03/2020 10:05:39
1HCAu_tB8mzZ0qCFltGfew,Bhoj,indian,3.5,227,430 Market St,07407,40.89861,-74.11246,False,04/03/2020 10:05:39
fmH4YbvpYdcpaaYOL1g7wg,Bombay Heights,indian,3.5,65,1070 Bedford Ave,11216,40.688221,-73.955137,False,04/03/2020 10:05:39
1ckkPS7KtGSu_xXXWKcbvQ,Tandoori Masala,indian,4,168,1695 Broadway,11207,40.6840199,-73.91184,False,04/03/2020 10:05:40
YDtIHtfvWd4W36wq6UAjoA,Kitchen Grill Indian Restaurant,indian,4.5,242,914A Fulton St,11238,40.6827929,-73.9644377,False,04/03/2020 10:05:40
4KLrdzN3S9Z30I91MfYT9w,Godavari,indian,3,32,835 Newark Ave,07306,40.73558,-74.06649,False,04/03/2020 10:05:40
1F0Msl92xYTctkifFYwVCQ,LIC Grill Indian and American Cuisine,indian,4,22,3944 21st,11101,40.755609,-73.941215,False,04/03/2020 10:05:40
WSesw7dMYKmF3XHqD0K0WQ,Asya Indian Restaurant,indian,3.5,279,46 Henry St,11201,40.69963,-73.9921,False,04/03/2020 10:05:40
x7apQYW3lRYo0D7Fv3q3FQ,SJ Indian Restaurant,indian,4.5,5,251 Mclean Ave,10705,40.911685261974,-73.8905262574553,False,04/03/2020 10:05:40
OD1CCNpXwUvXB9P6WkTy9A,Tandoor Palace,indian,3.5,163,88 Fulton St,10038,40.7091703265905,-74.0057663619518,False,04/03/2020 10:05:40
wT84J0blWqHupCdBqHsb9g,Fancy Fish,seafood,4,17,5201 Bergenline Ave,07093,40.78427,-74.01995,False,04/03/2020 10:05:41
DLx5GHArdq9DHxtaodYMsA,Hudson Fish Restaurant,seafood,4,17,5809 Hudson Ave,07093,40.7860478013754,-74.0135045349598,False,04/03/2020 10:05:41
Vn3uPx9RsmempB-tOilw7g,Famous Fish Market,seafood,4,213,684 St Nicholas Ave,10030,40.82355,-73.94479,False,04/03/2020 10:05:41
xkvv0n7jbl4Ra3Vm_jfxaA,Upland,seafood,4,1007,345 Park Ave S,10010,40.7418912,-73.9846396,False,04/03/2020 10:05:42
9S3jJb4u4ILKMdiNeIiKQQ,Kefi,seafood,4,150,222 W 79th St,10024,40.78332,-73.97946,False,04/03/2020 10:05:42
8fr5FYU1ip0phERt1mrekg,Bohemian Restaurant,seafood,4.5,759,57 Great Jones St,10012,40.72639,-73.99236,False,04/03/2020 10:05:42
wzmeaMTm5cZ1JCjep7iQeA,ZLS BBQ,seafood,4.5,10,219 E 23rd St,10010,40.73852,-73.98201,False,04/03/2020 10:05:42
r2aGrOQe0yoY7FD9LI44Zg,Tapas De España,seafood,4,306,7909 Bergenline Ave,07047,40.80206,-74.00664,False,04/03/2020 10:05:42
obFs12x7mgYPGxgalBd22w,Le Coucou,seafood,4,559,138 Lafayette St,10013,40.71909,-74.00013,False,04/03/2020 10:05:42
iQpkfCech11N5I6e9ur8Cg,Molos,seafood,3.5,481,1 Pershing Rd,07086,40.7713706622218,-74.0132697254743,False,04/03/2020 10:05:42
noKyBvc-z4eTGgxlvMnKjA,PhoBar,seafood,4,189,82 W 3rd St,10013,40.72975,-73.99893,False,04/03/2020 10:05:42
DiHm4iIAQhqMKfjsrBPvZw,Socarrat Paella Bar - Chelsea,seafood,4,1132,259 W 19th St,10011,40.7427204,-73.9995147,False,04/03/2020 10:05:42
_7jEITBmNIMD73_ni89MaQ,KPOT Korean BBQ & Hot Pot,seafood,4,103,414 Grand St,07302,40.71834,-74.0529,False,04/03/2020 10:05:42
u3YHSsqkj-7Z1moxVWZCsg,The Pool,seafood,4,99,99 E 52nd St,10022,40.758334,-73.971869,False,04/03/2020 10:05:42
L37A2JWXfwR_PgKColA8xA,Big Wong,seafood,3.5,1433,67 Mott St,10013,40.71624,-73.99842,False,04/03/2020 10:05:43
YtXl15Nv7TZvV3yIqbZc8A,Burger & Lobster,seafood,4,1008,132 W 43rd St,10036,40.75596,-73.98532,False,04/03/2020 10:05:43
ZiGeqmXH55hVegpqnqoznw,Aquarius Seafood Restaurant,seafood,3.5,247,230-234 Main St,07024,40.8515556,-73.9718064,False,04/03/2020 10:05:43
GCAQmtRdNhqVit5KGJ46Qg,Estela,seafood,4,521,47 E Houston St,10012,40.724759,-73.994728,False,04/03/2020 10:05:43
DijUyfUGs6WoN4dp0_OANQ,Strip House,seafood,4,978,13 E 12th St,10003,40.73445,-73.99337,False,04/03/2020 10:05:43
rZIMlQ76I0mXL8uNii_wVg,Atera,seafood,4.5,259,77 Worth St,10013,40.71694,-74.0057,False,04/03/2020 10:05:43
Nny4HpYhiPZjTyoPN_1n_A,Bahama Breeze,seafood,3.5,452,1600 Bergen Town Ctr,07652,40.9166209727355,-74.0586346280806,False,04/03/2020 10:05:43
kxykwx5qTWBhlMh18MQ82Q,Luke's Lobster FiDi,seafood,4.5,1155,26 S William St,10004,40.7046213003984,-74.0107793876969,False,04/03/2020 10:05:43
3uJ-wOpTZHd4dsIjMbmYgQ,Thalassa Restaurant,seafood,4,409,179 Franklin St,10013,40.7193085,-74.0095971,False,04/03/2020 10:05:43
ioU-u4PIgRcq_RwoFXg4hw,Nordic Preserves Fish and Wildlife Company,seafood,4.5,27,120 Essex St,10002,40.7188335,-73.9878529,False,04/03/2020 10:05:43
Fit_iIDn__NPVZpVlKFBFQ,Osteria 106,seafood,4.5,111,53 W 106 St,10025,40.79894,-73.96174,False,04/03/2020 10:05:44
Ug2_5DOrlfaU1Pce5Lvikw,Garden Shabu,seafood,4,145,1 Valley Rd,07643,40.8541099887249,-74.0330944943349,False,04/03/2020 10:05:44
KYzfJXdTjo3RtbXS1ijoUA,Bleu Fin Bar & Grill,seafood,4,1,633 Nostrand Ave,11216,40.67538,-73.94984,False,04/03/2020 10:05:44
clOFor0bFSjse7EUfdRacg,Faro,seafood,4,280,436 Jefferson St,11237,40.707407,-73.922839,False,04/03/2020 10:05:44
7y7E2wavr-HBwEmq2snMLw,Saxon + Parole,seafood,4,778,316 Bowery,10012,40.72521,-73.99247,False,04/03/2020 10:05:44
1Ed-tb_0dBGrXfsYyehmvg,Momofuku Ssam Bar,seafood,4,2437,207 2nd Ave,10003,40.73169,-73.985846,False,04/03/2020 10:05:44
FyFeyjndrXHDnN-z9-qv_w,Augustine,seafood,4,246,5 Beekman St,10038,40.71141,-74.006814,False,04/03/2020 10:05:44
CY1FBcwwKixfjLhs50AXYg,Mike's Clam Bar,seafood,5,2,San Gennaro Feast,,40.7210307923038,-73.9966482671209,False,04/03/2020 10:05:44
0ePn6TQSJQky4ueKeGQvpQ,SUGARFISH by sushi nozawa,seafood,4,815,33 E 20th St,10003,40.73901,-73.98882,False,04/03/2020 10:05:44
4WDHrSodF1Xidv9ezS6Sgg,Tuscany Steakhouse,seafood,4.5,128,117 West 58 St,10019,40.76546,-73.97724,False,04/03/2020 10:05:44
M-odQWSEfsR2mVEw7nKG-g,Nyonya,seafood,4,2068,199 Grand St,10013,40.7190148,-73.9968228,False,04/03/2020 10:05:44
E9NMNWvV70HV5gB369N0EA,Nerai,seafood,4.5,468,55 E 54th St,10022,40.7602,-73.97308,False,04/03/2020 10:05:45
uAy3zyNCmDPO0RpdGjEAdg,The Crabby Shack,seafood,4,645,613 Franklin Ave,11238,40.6772748759876,-73.9554135086263,False,04/03/2020 10:05:45
-bdxB20YveudeyL63chscg,Cull & Pistol Oyster Bar,seafood,4,634,75 9th Ave,10011,40.7426589397899,-74.0059285394953,False,04/03/2020 10:05:45
Fl2z1edJw3MONc9rERWRMg,B2 Harlem,seafood,4,257,271 W 119th St,10026,40.80613,-73.95317,False,04/03/2020 10:05:45
niODyKeyStKEut1b6FNlhQ,Eleni's,seafood,4.5,4,226 3rd Ave,10003,40.736601,-73.985085,False,04/03/2020 10:05:45
SWK0AQ5KTDDCt8AtOhhasg,Malibu Farm,seafood,3,67,89 S St,10038,40.705925,-74.001749,False,04/03/2020 10:05:45
kNOr6_g6QfBHdhf89j3g5w,Taiwan Pork Chop House,seafood,4,455,3 Doyers St,10013,40.71424,-73.99799,False,04/03/2020 10:05:45
NKqmLPpc9vHCj4qTF3P14g,Las Conchas Y Sus Mares,seafood,4,6,6900 Park Ave,07093,40.792102,-74.003294,False,04/03/2020 10:05:45
hV_s-tkl76DiRlSZG6HtFA,Lulo Seafood,seafood,5,1,104 E 183rd St,10453,40.85794,-73.90175,False,04/03/2020 10:05:45
q11TljTQd33XCWlVoPyRqg,The Osprey,seafood,4,200,60 Furman St,11201,40.702241,-73.995539,False,04/03/2020 10:05:45
xtfKAP7X36CCZrJm_Ta6Cg,The Consulate,seafood,4.5,73,519 Columbus Ave,10024,40.78586,-73.97242,False,04/03/2020 10:05:45
jnHbdsqlTKlPcmJ8BCP9-g,Via Carota,seafood,4,539,51 Grove St,10014,40.7331,-74.00369,False,04/03/2020 10:05:46
ATUcrN03k6e0RVOxtZ9wZA,Boilery,seafood,4.5,2,1047A 2nd Ave,10022,40.75825,-73.96633,False,04/03/2020 10:05:46
-pw8u7bsubMX4pMv6AGgnA,Sea Island Seafood,seafood,4,6,611 Sutter Ave,11207,40.6693,-73.89644,False,04/03/2020 10:05:46
nOjGNqPcu5jHRRElOndQqQ,Red Hook Lobster Pound,seafood,4,1060,284 Van Brunt St,11231,40.6797687107191,-74.0103686973453,False,04/03/2020 10:05:46
lCyiAsEUv8saCamKEU9KUQ,Maman,dessert,4,26,205 Hudson St,10013,40.72381,-74.00836,False,04/03/2020 10:05:47
ZD22cMZvSmfNsXS9vKizGA,Angel's Share,dessert,4.5,2109,8 Stuyvesant St,10003,40.7297097529882,-73.9891492245369,False,04/03/2020 10:05:47
wQLNq8dQE4DxvUSQwzAagw,City Cakes,dessert,4.5,674,251 W 18th St,10011,40.74206,-73.99999,False,04/03/2020 10:05:47
d-S-Y4p_v50yy1tDjV2Btw,Aegean Cafe and Breakfast,dessert,5,1,672 Anderson Ave,07010,40.82724,-73.98668,False,04/03/2020 10:05:48
sI_pvdGJTZ2hPQO9WGUYrQ,Bean & Bean,dessert,4,49,189 Main St,07024,40.851924,-73.9694221,False,04/03/2020 10:05:48
M2CSxMwbkwJr_G_Bzp7Y5Q,Mah-Ze-Dahr Bakery,dessert,4.5,280,28 Greenwich Ave,10011,40.73503,-74.00002,False,04/03/2020 10:05:48
Z_alP-m-ANCyqD6xvNzd5g,Bars&Bites,dessert,4.5,7,252B Park Ave,07073,40.8290191,-74.1004158,False,04/03/2020 10:05:48
j5sBqXdeDsvkK-Ryh7w2VQ,Besfren,dessert,4,771,315 5th Ave,10016,40.746963,-73.98533,False,04/03/2020 10:05:48
oF3yOAqGpIGRbjtOzvSxoA,Bouley Test Kitchen,dessert,4.5,30,31 West 21st St,10010,40.7411629,-73.9921063,False,04/03/2020 10:05:48
Qm7m-xpt6wpiYkA2F2RLqg,Museum of Ice Cream,dessert,3.5,100,558 Broadway,10012,40.723675,-73.9976,False,04/03/2020 10:05:48
WsJCN5uCpb9MyysZ4U4rxw,Marché Maman,dessert,4,18,237 Centre St,10013,40.72022,-73.99845,False,04/03/2020 10:05:48
LXxYiSqSereUtkY6EDEnHQ,Silver Moon Bakery,dessert,3.5,416,2740 Broadway,10025,40.80053,-73.9676999,False,04/03/2020 10:05:48
zBf-m72ATTPTey-_9vu3Yw,Peacefood Cafe,dessert,4,1278,460 Amsterdam Ave,10024,40.785326,-73.97713,False,04/03/2020 10:05:48
UQGwXsOt9u0uZX0bY6j1kw,Kirsh Bakery & Kitchen,dessert,4,269,551 Amsterdam Ave,10024,40.7879297,-73.9746239,False,04/03/2020 10:05:48
V5Vn2O88f8Dbk9UifrZ1jg,Choco Love Nuts,dessert,4.5,7,104 W14th St,10011,40.737319,-73.997499,False,04/03/2020 10:05:49
nZhpUWlVygHyIxvLCf_TvQ,Blue Stripes Cacao Shop,dessert,4.5,331,28 East 13th St,10003,40.73464,-73.9929,False,04/03/2020 10:05:49
nyqK-hAA8ZKYar9PuQiBiA,Bakeri,dessert,4,85,105 Freeman St,11222,40.73431,-73.95753,False,04/03/2020 10:05:49
fa5a7jksUak7yleWLWMigg,Joe’s Steam Rice Roll,dessert,4,265,261 Canal St,10013,40.7190194496717,-74.0008207038045,False,04/03/2020 10:05:49
Q1ErIlQqHXqtb-13UXXjVQ,Four & Twenty Blackbirds,dessert,4,707,439 3rd Ave,11215,40.67206,-73.99015,False,04/03/2020 10:05:49
KfPqpZb7dCRlgao5fQXrcA,Sugar Hill Creamery,dessert,4.5,173,184 Lenox Ave,10026,40.80407,-73.94785,False,04/03/2020 10:05:49
XvputGEFzAjLvQ3F034iiw,Macaron Parlour,dessert,4,93,560 Columbus Ave,10024,40.7874079021273,-73.9717199115436,False,04/03/2020 10:05:49
7VszgXnQemW1KzEIYsTTvQ,Pierre Hermé,dessert,4.5,27,8 E 50th St,10022,40.758273,-73.976838,False,04/03/2020 10:05:49
8Oo2AtQEPDfxIOnA8wfXoQ,886,dessert,4,345,26 Saint Marks Pl,10003,40.72877,-73.98873,False,04/03/2020 10:05:49
ZZ-zJbCLfXCNXZgKq3Shcw,Two Crepes,dessert,4.5,45,4301 Park Ave,07087,40.7759488964411,-74.019702449441,False,04/03/2020 10:05:49
0k678lCWQyReNi0lARlOmw,China Blue,dessert,4,702,135 Watts St,10013,40.724038,-74.009958,False,04/03/2020 10:05:49
LJtq4TugycFgNN5AoJvc5Q,Posh Pop Bakeshop,dessert,4,229,192 Bleecker St,10012,40.7291965397419,-74.0015334018494,False,04/03/2020 10:05:50
ixOwMIB5MjlRSPzaSzOJuw,Van Leeuwen Ice Cream,dessert,3.5,127,448 Amsterdam Ave,10024,40.78493,-73.97739,False,04/03/2020 10:05:50
7OMGEtFWT6sdd9TVuoGqJQ,Okonomi,dessert,4.5,456,150 Ainslie St,11211,40.712622,-73.9487843,False,04/03/2020 10:05:50
KfZtLr5mJi5X0bh4tmSl2Q,Venchi,dessert,4,149,861 Broadway,10003,40.737487,-73.990474,False,04/03/2020 10:05:50
zyKx042DH-mB1mVq_NmhbQ,Las Chicas Bakery & Cafe,dessert,4,61,7553 Bergenline Ave,07047,40.8000603,-74.0082321,False,04/03/2020 10:05:50
pYjMy5ixIeeG1YLEt4bGDg,Win Son Bakery,dessert,4,90,164 Graham Ave,11206,40.70721,-73.94302,False,04/03/2020 10:05:50
pL2tig3FxJcrZ4wDIO4TsA,Eataly NYC Downtown,dessert,3.5,968,101 Liberty St,10006,40.709716,-74.011714,False,04/03/2020 10:05:50
RZHlSpPc124AgHojTz5j6A,Martha's Country Bakery,dessert,4,1016,36-21 Ditmars Blvd,11105,40.77409,-73.90737,False,04/03/2020 10:05:50
bW3mY-voyav37nU0uaLmNQ,Dante,dessert,4,332,79-81 Macdougal St,10012,40.72879,-74.00165,False,04/03/2020 10:05:50
SWRz34fmNEDPcrngJMMo7Q,Butler,dessert,4.5,109,95 S 5th St,11249,40.7117670177852,-73.9646924963509,False,04/03/2020 10:05:50
BrYyTUTABH2twAc77K6alw,Dulce View Bakery & Frozen Yogurt,dessert,3.5,51,6909-15 Kennedy Blvd E,07093,40.7912337,-74.0009392,False,04/03/2020 10:05:51
NFg9U1diLB75Elx0PdVjuQ,The New York Cakepopery,dessert,5,2,,10022,40.7591133117676,-73.9682998657227,False,04/03/2020 10:05:51
GDAQaybEqdT08MBkJtrIpA,Booza Organic Ice Cream,dessert,5,1,100 Exchange Pl,07302,40.7163843,-74.0328827,False,04/03/2020 10:05:51
S-619sO8qSxQcis0DBHvNw,Cafe Hanamizuki,dessert,4,538,143 W 29th St,10001,40.7474471,-73.9915989,False,04/03/2020 10:05:51
MGd6HFEq1ALD58XWNviSXw,Time Out Market New York,dessert,3.5,232,55 Water St,11201,40.7037211399782,-73.9918105285751,False,04/03/2020 10:05:51
ULt3kmA0_hbZ3j6cMORCaA,Root & Bone,dessert,4,1598,200 E 3rd St,10009,40.72272,-73.98334,False,04/03/2020 10:05:51
Zabkjf2HIT-ZAPmgMF3Lvw,Jack's Wife Freda,dessert,4,147,116 8th Ave,10011,40.74091,-74.00146,False,04/03/2020 10:05:51
s1pJHjoce-IbHQiCe4mA3w,Martha's Country Bakery,dessert,4.5,626,263 Bedford Ave,11211,40.7148806028737,-73.9607515186071,False,04/03/2020 10:05:51
vPETBDAb1hHTYrzsKgGg_A,Palisades Park Bakery,dessert,4.5,158,325 Broad Ave,07650,40.849252,-73.997279,False,04/03/2020 10:05:51
Zz4UZSodpCcfIUGO7XYl4A,Culture Tea Bar,dessert,4,108,3111 Broadway,10027,40.81293,-73.96064,False,04/03/2020 10:05:51
YfC_sbQsHL_Nhn2pInxCwA,Cocohodo,dessert,3,18,262 Broad Ave,07650,40.847479,-73.997842,False,04/03/2020 10:05:51
HaRZCA7LK8BzG0buH2SaZA,Ice & Vice,dessert,4.5,730,221 E Broadway,10002,40.7142842719948,-73.9868737828033,False,04/03/2020 10:05:52
sM1mrw5y2ttH6GHNTRNieg,Mia’s Bakery,dessert,4,157,716 7th Ave,10036,40.7596408145034,-73.984548577331,False,04/03/2020 10:05:52
77Q8n_SSXjhN8m2ypqs0ew,Maman Nomad,dessert,4,219,22 W 25th St,10010,40.74325,-73.99023,False,04/03/2020 10:05:52
JlxQM-azQzUECbwqDv3iTg,Demitasse Coffee & Tea,dessert,4.5,90,973 Columbus Ave,10025,40.80031,-73.96186,False,04/03/2020 10:05:52
6osYYrn77CbYPUrSnJOTBQ,Old Rose,italian,3.5,125,113 Jane St,10014,40.7383,-74.00932,False,04/03/2020 10:05:53
gqTikTCIS01E2m20PzHoDQ,Tarallucci e Vino - East Village,italian,4,278,163 1st Ave,10003,40.72896,-73.98454,False,04/03/2020 10:05:53
NGzwDLroGL4JvG81BWliNw,Armondo's Italian Restaurant,italian,4.5,50,7316 Northern Blvd,11372,40.7545652,-73.8934414,False,04/03/2020 10:05:53
HodL0fXoF08C3Ir-kLeTtw,Forma Pasta Factory,italian,5,152,14 Bedford Ave,11222,40.72371,-73.95157,False,04/03/2020 10:05:53
7cjT33LfYSk7vrRdEaSr4w,Angeletto Restaurant,italian,4.5,206,890 2nd Ave,10017,40.753188,-73.969365,False,04/03/2020 10:05:53
tUGQgjAZr7hXmtYK8wbWxA,Rosie's Bistro Italiano,italian,4,176,10 Palmer Ave,10708,40.9412629,-73.837829,False,04/03/2020 10:05:54
ps2hjcinEdgnGx-XJ8moTg,Pasta-Pasta,italian,4,63,2023 Williamsbridge Rd,10461,40.8546061,-73.8549207,False,04/03/2020 10:05:54
6BhXAIXh9os-clPd-0Ovtg,Grandma's Margherita Pizza & Pasta,italian,3.5,9,3750 Broadway,10032,40.83309,-73.94508,False,04/03/2020 10:05:54
Hoq8s-NePq6_3QxJhR7oNA,Bocaditos Bistro,italian,4.5,395,4863 Broadway,10034,40.8668498343787,-73.9239908382297,False,04/03/2020 10:05:54
5MpWHGQ6Qc-M4q1KL_nioA,Bar B,italian,4.5,181,84 7th Ave,10011,40.7395804,-73.999118,False,04/03/2020 10:05:54
FRp1NwIyp6tkDU986cJkXQ,Piccola Cucina Estiatorio,italian,4.5,84,75 Thompson St,10012,40.7246,-74.0029799,False,04/03/2020 10:05:54
O5S9rhY63YPGiQeUcn7PKA,Cardoncello DiVino,italian,4.5,99,43 W 27th St,10001,40.74519,-73.98985,False,04/03/2020 10:05:54
JLpEKUYAtzBRQwsUL3RPIA,Il Corso,italian,4.5,342,54 W 55th St,10019,40.762463,-73.977161,False,04/03/2020 10:05:54
ORxWACvUmLBdR7pjU3oueQ,Andiamo Restaurant,italian,4,161,23 Hardenburgh Ave,07641,40.95798,-73.9762,False,04/03/2020 10:05:54
aJJlY5xvqS180wtRIHEWqA,Cotenna,italian,4,402,21 Bedford St,10014,40.72903,-74.00357,False,04/03/2020 10:05:54
Ve6GVzzJpR5QIIPdcn6ViQ,Mercato,italian,4,878,352 W 39th St,10018,40.75619,-73.9937,False,04/03/2020 10:05:54
z7H9ApIGopnDnQaglnPTzg,Allora Ristorante,italian,4.5,573,145 E 47th St,10017,40.75433,-73.97277,False,04/03/2020 10:05:55
Sp-vnk-waTvKblG_88M4TA,Trapizzino,italian,4.5,226,144 Orchard St,10002,40.72043,-73.98894,False,04/03/2020 10:05:55
kXgsUjb_jF4Lcz6EiOzt_Q,Bazzarelli Restaurant,italian,3.5,123,117 Moonachie Rd,07074,40.840596,-74.047965,False,04/03/2020 10:05:55
l7Z0p-PkSwIDPLPY1TRl8A,Emilio's Ballato,italian,4,341,55 E Houston St,10012,40.7244923,-73.9944022,False,04/03/2020 10:05:55
dvkQIG20RjgNi-SwRr_1CQ,MAMO Restaurant,italian,4,253,323 W Broadway,10013,40.72186,-74.00382,False,04/03/2020 10:05:56
y9y6V8va7yt_TUnoO68z0w,Trattoria Napoli,italian,4.5,62,4525 Broadway,07087,40.77794,-74.01825,False,04/03/2020 10:05:56
FCl5446Rovk1HRHoXpojdg,LAVO,italian,3.5,1033,39 E 58th St,10022,40.76283,-73.9713,False,04/03/2020 10:05:56
ZfyfGGtr7usMlsQP1LdU2g,Ornella Trattoria Italiana,italian,4,903,29-17 23rd Ave,11105,40.7748162,-73.9132582,False,04/03/2020 10:05:56
z75dLDLdA3ihuhRgwE_bIw,Grissini Restaurant,italian,3,144,484 Sylvan Ave,07632,40.879402,-73.951952,False,04/03/2020 10:05:57
xbrQ2dHuQoFJmNxAuOky4A,Vic's,italian,4,466,31 Great Jones St,10012,40.72693,-73.99319,False,04/03/2020 10:05:57
HVeQNs_7zh3m-xCZ1ugslA,Beans and Vines,italian,4,420,4799 Broadway,10034,40.86651,-73.92549,False,04/03/2020 10:05:57
UpnHg_984LLZ28-kBB5MSQ,Bella Luna,italian,3.5,277,574 Columbus Ave,10024,40.787762,-73.971458,False,04/03/2020 10:05:57
Yubu48l7he-qrNDSeAngbQ,Via Vai,italian,4,214,31-09 23rd Ave,11105,40.7741502,-73.9123089,False,04/03/2020 10:05:57
